time,.layout.dim,.layout.data_offset,.data
2025/04/18/02:30:25.435675,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.436026,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.436213,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.436355,[],0,"(41602, -59, -60, -60, -59)"
2025/04/18/02:30:25.533578,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.533814,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.534125,[],0,"(41628, -60, -58, -54, -57)"
2025/04/18/02:30:25.534402,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.534813,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.535125,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.535369,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.535635,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.535841,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.536086,[],0,"(41602, -57, -58, -58, -59)"
2025/04/18/02:30:25.536264,[],0,"(41341, -47, -48, -49, -49)"
2025/04/18/02:30:25.536444,[],0,"(41628, -54, -51, -48, -51)"
2025/04/18/02:30:25.536614,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.633681,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.633898,[],0,"(41341, -52, -54, -55, -55)"
2025/04/18/02:30:25.634033,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.634318,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.634520,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.634695,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.634877,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.635088,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.635257,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.635469,[],0,"(41602, -59, -62, -61, -60)"
2025/04/18/02:30:25.635615,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.733216,[],0,"(41602, -61, -62, -63, -62)"
2025/04/18/02:30:25.733494,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.733700,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.733891,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.734037,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.734209,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.734225,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.734337,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.734349,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.734516,[],0,"(41602, -58, -60, -59, -59)"
2025/04/18/02:30:25.734527,[],0,"(41341, -48, -49, -50, -50)"
2025/04/18/02:30:25.734687,[],0,"(41628, -54, -51, -48, -52)"
2025/04/18/02:30:25.734696,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.833558,[],0,"(41628, -60, -59, -54, -58)"
2025/04/18/02:30:25.834104,[],0,"(41628, -60, -59, -55, -58)"
2025/04/18/02:30:25.834709,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.835169,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.835528,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.835959,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.836270,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.836643,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.836766,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.836779,[],0,"(41602, -58, -59, -60, -59)"
2025/04/18/02:30:25.836921,[],0,"(41628, -54, -51, -48, -51)"
2025/04/18/02:30:25.836943,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.933084,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:25.933190,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.933389,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.933562,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.933707,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:25.933717,[],0,"(41628, -60, -58, -54, -58)"
2025/04/18/02:30:25.933849,[],0,"(41628, -61, -58, -54, -58)"
2025/04/18/02:30:25.933989,[],0,"(41602, -59, -61, -61, -60)"
2025/04/18/02:30:25.934134,[],0,"(41628, -61, -58, -55, -59)"
2025/04/18/02:30:25.934145,[],0,"(41341, -48, -48, -50, -50)"
2025/04/18/02:30:25.934155,[],0,"(41628, -54, -51, -48, -52)"
2025/04/18/02:30:26.034478,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.034609,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.034770,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:26.034906,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.035001,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.035217,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.035340,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.035350,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:26.035473,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.035610,[],0,"(41602, -60, -61, -60, -61)"
2025/04/18/02:30:26.035718,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.035824,[],0,"(41628, -54, -51, -48, -51)"
2025/04/18/02:30:26.035933,[],0,"(41341, -48, -48, -50, -50)"
2025/04/18/02:30:26.133239,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.133375,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.133421,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.133512,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.133526,[],0,"(41628, -60, -59, -55, -58)"
2025/04/18/02:30:26.133692,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:26.133717,[],0,"(41628, -61, -58, -55, -58)"
2025/04/18/02:30:26.133873,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.133885,[],0,"(41602, -60, -60, -59, -60)"
2025/04/18/02:30:26.134017,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.134038,[],0,"(41341, -49, -48, -51, -51)"
2025/04/18/02:30:26.134216,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:26.234225,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.235645,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.236254,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.236685,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.236785,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.236794,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.236801,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.236810,[],0,"(41602, -59, -60, -60, -60)"
2025/04/18/02:30:26.236820,[],0,"(41628, -54, -52, -48, -51)"
2025/04/18/02:30:26.236830,[],0,"(41341, -48, -47, -50, -50)"
2025/04/18/02:30:26.333144,[],0,"(41628, -61, -58, -55, -59)"
2025/04/18/02:30:26.333269,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.333293,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.333452,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.333465,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.333477,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.333610,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.333624,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.333650,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.333657,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.333776,[],0,"(41602, -59, -60, -60, -60)"
2025/04/18/02:30:26.433654,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:26.434353,[],0,"(41341, -48, -46, -50, -50)"
2025/04/18/02:30:26.434997,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.435613,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.436383,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.436775,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.436899,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.438143,[],0,"(41628, -60, -59, -55, -59)"
2025/04/18/02:30:26.438478,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.438641,[],0,"(41602, -62, -62, -62, -62)"
2025/04/18/02:30:26.438956,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.439120,[],0,"(41602, -59, -60, -60, -60)"
2025/04/18/02:30:26.534286,[],0,"(41341, -48, -46, -50, -50)"
2025/04/18/02:30:26.534634,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:26.534939,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.535319,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.535776,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.536222,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.536568,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.536914,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.537396,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.537668,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.538100,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.538610,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.538692,[],0,"(41602, -60, -61, -61, -61)"
2025/04/18/02:30:26.633853,[],0,"(41341, -48, -46, -50, -50)"
2025/04/18/02:30:26.634353,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:26.634953,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.635327,[],0,"(41341, -53, -51, -56, -55)"
2025/04/18/02:30:26.635649,[],0,"(41628, -62, -59, -55, -59)"
2025/04/18/02:30:26.635975,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.636334,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.636642,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.636980,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.637475,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.637912,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.638448,[],0,"(41628, -61, -59, -55, -58)"
2025/04/18/02:30:26.638688,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.638848,[],0,"(41602, -59, -60, -60, -60)"
2025/04/18/02:30:26.733574,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:26.733696,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.733829,[],0,"(41602, -62, -62, -62, -62)"
2025/04/18/02:30:26.733938,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.734063,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.734307,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.734415,[],0,"(41628, -62, -59, -55, -59)"
2025/04/18/02:30:26.734428,[],0,"(41628, -62, -59, -55, -59)"
2025/04/18/02:30:26.734436,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.734597,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.734609,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.833478,[],0,"(41602, -60, -61, -60, -61)"
2025/04/18/02:30:26.833595,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:26.833807,[],0,"(41341, -47, -46, -50, -50)"
2025/04/18/02:30:26.833923,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.834024,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.834034,[],0,"(41628, -62, -59, -55, -59)"
2025/04/18/02:30:26.834163,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.834258,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.834389,[],0,"(41628, -62, -59, -55, -58)"
2025/04/18/02:30:26.834494,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.834608,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.834623,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.933822,[],0,"(41602, -59, -60, -59, -60)"
2025/04/18/02:30:26.934320,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:26.934875,[],0,"(41341, -48, -46, -51, -50)"
2025/04/18/02:30:26.935463,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.935920,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.936618,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.936749,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.937052,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.937665,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.937858,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:26.937977,[],0,"(41628, -62, -59, -55, -59)"
2025/04/18/02:30:26.937987,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.033703,[],0,"(41602, -59, -59, -60, -60)"
2025/04/18/02:30:27.034234,[],0,"(41628, -54, -52, -48, -52)"
2025/04/18/02:30:27.034739,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.035250,[],0,"(41628, -61, -60, -55, -59)"
2025/04/18/02:30:27.036123,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.036484,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.036865,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.037104,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.037574,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.037694,[],0,"(41628, -62, -59, -55, -59)"
2025/04/18/02:30:27.133474,[],0,"(41602, -59, -60, -60, -61)"
2025/04/18/02:30:27.133765,[],0,"(41341, -47, -45, -50, -49)"
2025/04/18/02:30:27.133887,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.133898,[],0,"(41628, -57, -55, -51, -55)"
2025/04/18/02:30:27.134018,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.134030,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.134199,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.134304,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.134315,[],0,"(41628, -62, -59, -55, -60)"
2025/04/18/02:30:27.134451,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.134553,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.134563,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.134698,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.233911,[],0,"(41602, -60, -61, -61, -60)"
2025/04/18/02:30:27.234063,[],0,"(41341, -47, -45, -50, -49)"
2025/04/18/02:30:27.234074,[],0,"(41628, -55, -53, -49, -53)"
2025/04/18/02:30:27.234085,[],0,"(41628, -62, -60, -56, -60)"
2025/04/18/02:30:27.234093,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.234231,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.234246,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.234260,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.234268,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.234387,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.234398,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.234525,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.333458,[],0,"(41602, -60, -60, -60, -60)"
2025/04/18/02:30:27.334168,[],0,"(41341, -47, -45, -50, -49)"
2025/04/18/02:30:27.334936,[],0,"(41628, -54, -53, -49, -52)"
2025/04/18/02:30:27.335557,[],0,"(41628, -61, -60, -56, -59)"
2025/04/18/02:30:27.335592,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.335619,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.335650,[],0,"(41628, -62, -60, -56, -59)"
2025/04/18/02:30:27.335714,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.335733,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.335744,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.335757,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.335789,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.433134,[],0,"(41602, -59, -59, -60, -60)"
2025/04/18/02:30:27.433280,[],0,"(41628, -55, -52, -49, -52)"
2025/04/18/02:30:27.433394,[],0,"(41628, -61, -59, -55, -59)"
2025/04/18/02:30:27.433500,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.433616,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:27.433629,[],0,"(41628, -61, -60, -56, -59)"
2025/04/18/02:30:27.433642,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.433794,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.433812,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.433825,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.433861,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.533192,[],0,"(41602, -59, -60, -59, -60)"
2025/04/18/02:30:27.533331,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.533344,[],0,"(41628, -55, -52, -49, -52)"
2025/04/18/02:30:27.533516,[],0,"(41341, -47, -46, -50, -49)"
2025/04/18/02:30:27.533525,[],0,"(41628, -62, -60, -56, -59)"
2025/04/18/02:30:27.533699,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.533710,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.533722,[],0,"(41628, -62, -60, -56, -59)"
2025/04/18/02:30:27.533856,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.633268,[],0,"(41602, -59, -60, -60, -60)"
2025/04/18/02:30:27.633414,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.633542,[],0,"(41341, -47, -45, -50, -49)"
2025/04/18/02:30:27.633657,[],0,"(41628, -54, -52, -49, -53)"
2025/04/18/02:30:27.633785,[],0,"(41341, -53, -51, -55, -55)"
2025/04/18/02:30:27.633915,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.633927,[],0,"(41628, -61, -60, -56, -59)"
2025/04/18/02:30:27.634072,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.634087,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.634094,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.634203,[],0,"(41628, -61, -60, -56, -59)"
2025/04/18/02:30:27.634214,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.634383,[],0,"(41628, -62, -60, -56, -59)"
2025/04/18/02:30:27.733187,[],0,"(41602, -59, -59, -60, -60)"
2025/04/18/02:30:27.733301,[],0,"(41628, -61, -60, -56, -59)"
2025/04/18/02:30:27.733721,[],0,"(41341, -47, -46, -50, -48)"
2025/04/18/02:30:27.733855,[],0,"(41628, -55, -53, -49, -52)"
2025/04/18/02:30:27.734025,[],0,"(41602, -62, -62, -62, -63)"
2025/04/18/02:30:27.734037,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.734063,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.734214,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:27.734225,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.734232,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.734239,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.734407,[],0,"(41628, -62, -60, -56, -60)"
2025/04/18/02:30:27.734421,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:27.734427,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.833193,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.833399,[],0,"(41341, -47, -46, -50, -49)"
2025/04/18/02:30:27.833521,[],0,"(41628, -55, -52, -49, -52)"
2025/04/18/02:30:27.833534,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.833541,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:27.833711,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.833723,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.833729,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:27.833742,[],0,"(41628, -62, -60, -56, -59)"
2025/04/18/02:30:27.833828,[],0,"(41628, -62, -60, -56, -60)"
2025/04/18/02:30:27.833878,[],0,"(41628, -62, -60, -56, -59)"
2025/04/18/02:30:27.833887,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:27.933187,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.933315,[],0,"(41602, -59, -59, -60, -60)"
2025/04/18/02:30:27.933463,[],0,"(41341, -47, -46, -49, -48)"
2025/04/18/02:30:27.933481,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.933497,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:27.933647,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.933657,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:27.933673,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:27.933683,[],0,"(41628, -62, -60, -56, -59)"
2025/04/18/02:30:28.033196,[],0,"(41602, -59, -60, -60, -60)"
2025/04/18/02:30:28.033629,[],0,"(41341, -48, -47, -50, -49)"
2025/04/18/02:30:28.033756,[],0,"(41628, -55, -52, -49, -53)"
2025/04/18/02:30:28.033768,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.033774,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.033923,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.033936,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.033948,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.033960,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.033967,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.034074,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.034082,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.133170,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.133347,[],0,"(41602, -59, -59, -59, -60)"
2025/04/18/02:30:28.133353,[],0,"(41341, -48, -46, -50, -49)"
2025/04/18/02:30:28.133514,[],0,"(41628, -55, -52, -49, -53)"
2025/04/18/02:30:28.133627,[],0,"(41628, -58, -55, -52, -56)"
2025/04/18/02:30:28.133635,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.133759,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.133768,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.133774,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.133870,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:28.133877,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:28.133998,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.134004,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.134008,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.233193,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:28.233385,[],0,"(41602, -60, -60, -60, -61)"
2025/04/18/02:30:28.233574,[],0,"(41341, -47, -46, -50, -49)"
2025/04/18/02:30:28.233824,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.233917,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.233928,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.234079,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.234097,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:28.234105,[],0,"(41628, -61, -59, -56, -60)"
2025/04/18/02:30:28.234114,[],0,"(41628, -61, -59, -56, -59)"
2025/04/18/02:30:28.234120,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.234127,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.333191,[],0,"(41628, -62, -59, -56, -60)"
2025/04/18/02:30:28.333397,[],0,"(41602, -61, -61, -61, -62)"
2025/04/18/02:30:28.333531,[],0,"(41628, -55, -52, -50, -53)"
2025/04/18/02:30:28.333707,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.333824,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.333835,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.333974,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.334081,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.334220,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.334327,[],0,"(41628, -61, -59, -57, -59)"
2025/04/18/02:30:28.334426,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.334565,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.433199,[],0,"(41628, -62, -59, -56, -59)"
2025/04/18/02:30:28.433357,[],0,"(41602, -60, -60, -61, -61)"
2025/04/18/02:30:28.433481,[],0,"(41341, -47, -46, -50, -49)"
2025/04/18/02:30:28.433589,[],0,"(41628, -55, -52, -50, -53)"
2025/04/18/02:30:28.433603,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.433748,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.433758,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.433916,[],0,"(41628, -62, -59, -57, -59)"
2025/04/18/02:30:28.433926,[],0,"(41628, -62, -59, -57, -59)"
